forecastdate,state,district,special,candidate,party,incumbent,model,win_probability,voteshare,p10_voteshare,p90_voteshare
2018-10-29,NC,1,,G.K. Butterfield,D,true,lite,1.0,78.11,71.62,84.54
2018-10-29,NC,1,,Roger Allison,R,false,lite,0.0,21.89,15.46,28.38
2018-10-29,NC,2,,George Holding,R,true,lite,0.5548,49.21,43.98,54.4
2018-10-29,NC,2,,Linda Coleman,D,false,lite,0.4452,48.17,42.93,53.34
2018-10-29,NC,2,,Jeff Matemu,LIB,false,lite,0.0,2.62,0.82,4.87
2018-10-29,NC,3,,Walter B. Jones,R,true,lite,1.0,100.0,100.0,100.0
2018-10-29,NC,4,,David Price,D,true,lite,1.0,77.23,70.75,83.75
2018-10-29,NC,4,,Barbara Howe,LIB,false,lite,0.0,2.87,0.93,5.28
2018-10-29,NC,4,,Steve Von Loor,R,false,lite,0.0,19.89,13.37,26.35
2018-10-29,NC,5,,Virginia Foxx,R,true,lite,0.9559,59.63,52.58,66.76
2018-10-29,NC,5,,DD Adams,D,false,lite,0.0441,40.37,33.24,47.42
2018-10-29,NC,6,,Mark Walker,R,true,lite,0.9345,58.49,51.41,65.58
2018-10-29,NC,6,,Ryan Watts,D,false,lite,0.0655,41.51,34.42,48.59
2018-10-29,NC,7,,David Rouzer,R,true,lite,0.7582,51.71,45.72,57.82
2018-10-29,NC,7,,Kyle Horton,D,false,lite,0.2418,45.41,39.27,51.4
2018-10-29,NC,7,,David Fallin,CON,false,lite,0.0,2.89,0.94,5.28
2018-10-29,NC,8,,Richard Hudson,R,true,lite,0.9366,58.24,51.45,65.16
2018-10-29,NC,8,,Frank McNeill,D,false,lite,0.0634,41.76,34.84,48.55
2018-10-29,NC,9,,Dan McCready,D,false,lite,0.5536,48.94,44.21,53.67
2018-10-29,NC,9,,Mark Harris,R,false,lite,0.4464,48.01,43.3,52.68
2018-10-29,NC,9,,Jeff Scott,LIB,false,lite,0.0,3.05,1.02,5.55
2018-10-29,NC,10,,Patrick T. McHenry,R,true,lite,0.9871,62.47,55.63,69.27
2018-10-29,NC,10,,David Brown,D,false,lite,0.0129,37.53,30.73,44.37
2018-10-29,NC,11,,Mark Meadows,R,true,lite,0.9914,62.84,55.63,70.0
2018-10-29,NC,11,,Phillip G. Price,D,false,lite,0.0086,34.34,27.21,41.56
2018-10-29,NC,11,,Clifton Ingram Jr.,LIB,false,lite,0.0,2.81,0.91,5.19
2018-10-29,NC,12,,Alma Adams,D,true,lite,1.0,78.53,72.2,84.88
2018-10-29,NC,12,,Paul Wright,R,false,lite,0.0,21.47,15.12,27.8
2018-10-29,NC,13,,Ted Budd,R,true,lite,0.712,50.4,45.78,54.94
2018-10-29,NC,13,,Kathy Manning,D,false,lite,0.288,46.59,42.02,51.18
2018-10-29,NC,13,,Others,,false,lite,0.0,3.01,0.98,5.5
2018-10-29,ND,1,,Kelly Armstrong,R,false,lite,0.9869,56.18,51.12,61.19
2018-10-29,ND,1,,Mac Schneider,D,false,lite,0.0131,39.22,34.15,44.23
2018-10-29,ND,1,,Charles Tuttle,IND,false,lite,0.0,4.6,1.82,7.93
2018-10-29,NE,1,,Jeff Fortenberry,R,true,lite,0.9655,57.38,52.32,62.41
2018-10-29,NE,1,,Jessica McClure,D,false,lite,0.0345,42.62,37.59,47.68
2018-10-29,NE,2,,Don Bacon,R,true,lite,0.8158,53.53,48.43,58.58
2018-10-29,NE,2,,Kara Eastman,D,false,lite,0.1842,46.47,41.42,51.57
2018-10-29,NE,3,,Adrian Smith,R,true,lite,0.9998,75.0,68.03,81.86
2018-10-29,NE,3,,Paul Theobald,D,false,lite,0.0002,25.0,18.14,31.97
2018-10-29,NH,1,,Chris Pappas,D,false,lite,0.8765,51.75,46.77,56.73
2018-10-29,NH,1,,Eddie Edwards,R,false,lite,0.1235,43.41,38.38,48.38
2018-10-29,NH,1,,Others,,false,lite,0.0,4.83,1.95,8.28
2018-10-29,NH,2,,Ann Kuster,D,true,lite,0.9956,57.96,52.98,62.97
2018-10-29,NH,2,,Steven Negron,R,false,lite,0.0044,37.65,32.6,42.6
2018-10-29,NH,2,,Others,,false,lite,0.0,4.39,1.69,7.61
2018-10-29,NJ,1,,Donald Norcross,D,true,lite,0.9998,73.11,66.34,79.89
2018-10-29,NJ,1,,Paul E. Dilks,R,false,lite,0.0002,23.43,16.61,30.17
2018-10-29,NJ,1,,Others,,false,lite,0.0,3.46,1.2,6.24
2018-10-29,NJ,2,,Jeff Van Drew,D,false,lite,0.9716,56.3,50.82,61.78
2018-10-29,NJ,2,,Seth Grossman,R,false,lite,0.0284,39.99,34.47,45.44
2018-10-29,NJ,2,,Others,,false,lite,0.0,3.71,1.33,6.62
2018-10-29,NJ,3,,Andy Kim,D,false,lite,0.5746,49.4,45.01,53.79
2018-10-29,NJ,3,,Tom MacArthur,R,true,lite,0.4254,48.17,43.77,52.53
2018-10-29,NJ,3,,Lawrence Berlinski Jr.,CON,false,lite,0.0,2.44,0.74,4.57
2018-10-29,NJ,4,,Chris Smith,R,true,lite,0.8958,54.88,47.69,62.01
2018-10-29,NJ,4,,Joshua Welle,D,false,lite,0.1042,41.12,33.92,48.29
2018-10-29,NJ,4,,Others,,false,lite,0.0,3.99,1.47,7.04
2018-10-29,NJ,5,,Josh Gottheimer,D,true,lite,0.9314,55.08,49.17,61.0
2018-10-29,NJ,5,,John J. McCann Jr.,R,false,lite,0.0686,41.69,35.78,47.56
2018-10-29,NJ,5,,Others,,false,lite,0.0,3.23,1.1,5.87
2018-10-29,NJ,6,,Frank Pallone Jr.,D,true,lite,0.9994,70.64,63.73,77.59
2018-10-29,NJ,6,,Richard J. Pezzullo,R,false,lite,0.0006,29.36,22.41,36.27
2018-10-29,NJ,7,,Tom Malinowski,D,false,lite,0.5581,49.19,43.79,54.63
2018-10-29,NJ,7,,Leonard Lance,R,true,lite,0.4419,48.02,42.58,53.42
2018-10-29,NJ,7,,Others,,false,lite,0.0,2.8,0.88,5.17
2018-10-29,NJ,8,,Albio Sires,D,true,lite,1.0,82.74,76.3,89.09
2018-10-29,NJ,8,,John R. Muniz,R,false,lite,0.0,13.85,7.44,20.28
2018-10-29,NJ,8,,Others,,false,lite,0.0,3.41,1.18,6.11
2018-10-29,NJ,9,,Bill Pascrell Jr.,D,true,lite,0.9999,75.04,68.07,82.04
2018-10-29,NJ,9,,Eric P. Fisher,R,false,lite,0.0001,22.12,15.12,29.06
2018-10-29,NJ,9,,Claudio Belusic,LIB,false,lite,0.0,2.84,0.92,5.23
2018-10-29,NJ,10,,Donald Payne Jr.,D,true,lite,1.0,88.97,83.84,94.06
2018-10-29,NJ,10,,Agha Khan,R,false,lite,0.0,7.05,1.88,12.11
2018-10-29,NJ,10,,Others,,false,lite,0.0,3.98,1.48,7.01
2018-10-29,NJ,11,,Mikie Sherrill,D,false,lite,0.8431,52.5,47.06,58.05
2018-10-29,NJ,11,,Jay Webber,R,false,lite,0.1569,44.22,38.62,49.69
2018-10-29,NJ,11,,Others,,false,lite,0.0,3.28,1.13,5.95
2018-10-29,NJ,12,,Bonnie Watson Coleman,D,true,lite,0.9999,77.43,71.0,83.96
2018-10-29,NJ,12,,Daryl Kipnis,R,false,lite,0.0001,22.57,16.04,29.0
2018-10-29,NM,1,,Debra A. Haaland,D,false,lite,0.9138,53.05,47.84,58.29
2018-10-29,NM,1,,Janice E. Arnold-Jones,R,false,lite,0.0862,42.53,37.2,47.72
2018-10-29,NM,1,,Lloyd Princeton,LIB,false,lite,0.0,4.42,1.71,7.66
2018-10-29,NM,2,,Yvette Herrell,R,false,lite,0.5081,50.06,45.34,54.77
2018-10-29,NM,2,,Xochitl Torres Small,D,false,lite,0.4919,49.94,45.23,54.66
2018-10-29,NM,3,,Ben R. Lujan,D,true,lite,0.9953,58.97,53.65,64.23
2018-10-29,NM,3,,Jerald Steve McFall,R,false,lite,0.0047,37.21,31.9,42.5
2018-10-29,NM,3,,Christopher Manning,LIB,false,lite,0.0,3.82,1.41,6.73
2018-10-29,NV,1,,Dina Titus,D,true,lite,0.9953,62.13,55.3,69.03
2018-10-29,NV,1,,Joyce Bentley,R,false,lite,0.0047,33.1,26.19,39.9
2018-10-29,NV,1,,Others,,false,lite,0.0,4.77,1.89,8.2
2018-10-29,NV,2,,Mark Amodei,R,true,lite,0.8264,54.53,48.33,60.83
2018-10-29,NV,2,,Clint Koble,D,false,lite,0.1736,45.47,39.17,51.67
2018-10-29,NV,3,,Susie Lee,D,false,lite,0.6136,48.46,42.49,54.37
2018-10-29,NV,3,,Danny Tarkanian,R,false,lite,0.3864,46.04,40.13,51.92
2018-10-29,NV,3,,Others,,false,lite,0.0,5.5,2.33,9.21
2018-10-29,NV,4,,Steven A. Horsford,D,false,lite,0.6654,48.89,42.89,54.87
2018-10-29,NV,4,,Cresent Hardy,R,false,lite,0.3346,45.27,39.27,51.18
2018-10-29,NV,4,,Others,,false,lite,0.0,5.84,2.5,9.77
2018-10-29,NY,1,,Lee Zeldin,R,true,lite,0.8057,51.86,46.82,56.83
2018-10-29,NY,1,,Perry Gershon,D,false,lite,0.1943,45.36,40.4,50.38
2018-10-29,NY,1,,Others,,false,lite,0.0,2.78,0.88,5.15
2018-10-29,NY,2,,Pete King,R,true,lite,0.7502,53.71,46.55,60.88
2018-10-29,NY,2,,Liuba Grechen Shirley,D,false,lite,0.2498,46.29,39.12,53.45
2018-10-29,NY,3,,Thomas Suozzi,D,true,lite,0.9935,65.16,57.91,72.37
2018-10-29,NY,3,,Dan DeBono,R,false,lite,0.0065,34.84,27.63,42.09
2018-10-29,NY,4,,Kathleen Rice,D,true,lite,0.9969,67.26,60.11,74.57
2018-10-29,NY,4,,Ameer Benno,R,false,lite,0.0031,32.74,25.43,39.89
2018-10-29,NY,5,,Gregory W. Meeks,D,true,lite,1.0,100.0,100.0,100.0
2018-10-29,NY,6,,Grace Meng,D,true,lite,0.9999,84.36,77.75,90.51
2018-10-29,NY,6,,Tom Hillgardner,GRE,false,lite,0.0001,15.64,9.49,22.25
2018-10-29,NY,7,,Nydia M. Velázquez,D,true,lite,1.0,89.74,84.07,94.81
2018-10-29,NY,7,,Others,,false,lite,0.0,10.26,5.19,15.93
2018-10-29,NY,8,,Hakeem Jeffries,D,true,lite,1.0,89.28,83.46,94.47
2018-10-29,NY,8,,Others,,false,lite,0.0,10.72,5.53,16.54
2018-10-29,NY,9,,Yvette D. Clarke,D,true,lite,1.0,88.12,82.82,93.49
2018-10-29,NY,9,,Joel Anabilah-Azumah,Reform Party,false,lite,0.0,3.29,1.13,5.94
2018-10-29,NY,9,,Lutchi Gayot,R,false,lite,0.0,8.59,3.19,13.87
2018-10-29,NY,10,,Jerrold Nadler,D,true,lite,1.0,85.71,79.42,91.99
2018-10-29,NY,10,,Naomi Levin,R,false,lite,0.0,14.29,8.01,20.58
2018-10-29,NY,11,,Daniel Donovan,R,true,lite,0.7365,51.09,45.8,56.32
2018-10-29,NY,11,,Max N. Rose,D,false,lite,0.2635,46.08,40.82,51.35
2018-10-29,NY,11,,Henry Bardel,G,false,lite,0.0,2.82,0.91,5.21
2018-10-29,NY,12,,Carolyn Maloney,D,true,lite,1.0,87.17,80.83,93.33
2018-10-29,NY,12,,Scott Hutchins,GRE,false,lite,0.0,3.24,1.11,5.86
2018-10-29,NY,12,,Eliot Rabin,R,false,lite,0.0,9.59,3.34,15.91
2018-10-29,NY,13,,Adriano Espaillat,D,true,lite,1.0,94.96,91.42,98.48
2018-10-29,NY,13,,Jineea Butler,R,false,lite,0.0,5.04,1.52,8.58
2018-10-29,NY,14,,Alexandria Ocasio-Cortez,D,false,lite,1.0,78.89,72.14,85.56
2018-10-29,NY,14,,Joseph Crowley,WOF,true,lite,0.0,3.72,1.34,6.59
2018-10-29,NY,14,,Anthony Pappas,R,false,lite,0.0,17.39,10.71,24.12
2018-10-29,NY,15,,José E. Serrano,D,true,lite,1.0,95.64,92.21,99.08
2018-10-29,NY,15,,Jason Gonzalez,R,false,lite,0.0,4.36,0.92,7.79
2018-10-29,NY,16,,Eliot Engel,D,true,lite,1.0,100.0,100.0,100.0
2018-10-29,NY,17,,Nita Lowey,D,true,lite,0.9998,81.23,74.31,87.75
2018-10-29,NY,17,,Joseph Ciardullo,REF,false,lite,0.0002,18.77,12.25,25.69
2018-10-29,NY,18,,Sean Patrick Maloney,D,true,lite,0.9879,63.06,56.11,70.12
2018-10-29,NY,18,,James O'Donnell,R,false,lite,0.0121,36.94,29.88,43.89
2018-10-29,NY,19,,John Faso,R,true,lite,0.511,48.65,43.48,53.76
2018-10-29,NY,19,,Antonio Delgado,D,false,lite,0.489,48.37,43.27,53.53
2018-10-29,NY,19,,Others,,false,lite,0.0,2.98,0.99,5.46
2018-10-29,NY,20,,Paul D. Tonko,D,true,lite,0.9993,70.42,63.65,77.2
2018-10-29,NY,20,,Francis Vitollo,R,false,lite,0.0007,29.58,22.8,36.35
2018-10-29,NY,21,,Elise Stefanik,R,true,lite,0.7203,51.36,45.32,57.38
2018-10-29,NY,21,,Tedra L. Cobb,D,false,lite,0.2797,46.06,40.01,52.12
2018-10-29,NY,21,,Lynn Kahn,GRE,false,lite,0.0,2.58,0.8,4.82
2018-10-29,NY,22,,Anthony Brindisi,D,false,lite,0.5044,50.03,45.1,55.04
2018-10-29,NY,22,,Claudia Tenney,R,true,lite,0.4956,49.97,44.96,54.9
2018-10-29,NY,23,,Tom Reed,R,true,lite,0.7133,52.42,46.87,57.92
2018-10-29,NY,23,,Tracy Mitrano,D,false,lite,0.2867,47.58,42.08,53.13
2018-10-29,NY,24,,John Katko,R,true,lite,0.8623,54.61,49.2,59.93
2018-10-29,NY,24,,Dana Balter,D,false,lite,0.1377,45.39,40.07,50.8
2018-10-29,NY,25,,Joseph D. Morelle,D,false,lite,0.9835,58.6,53.67,63.58
2018-10-29,NY,25,,Jim Maxwell,R,false,lite,0.0165,41.4,36.42,46.33
2018-10-29,NY,26,,Brian Higgins,D,true,lite,0.9997,72.71,65.91,79.46
2018-10-29,NY,26,,Renee Zeno,R,false,lite,0.0003,27.29,20.54,34.09
2018-10-29,NY,27,,Chris Collins,R,true,lite,0.6642,50.15,44.93,55.32
2018-10-29,NY,27,,Nate McMurray,D,false,lite,0.3358,46.91,41.72,52.08
2018-10-29,NY,27,,Larry Piegza,REF,false,lite,0.0,2.94,0.97,5.37
2018-10-29,OH,1,,Steve Chabot,R,true,lite,0.8365,52.14,47.3,56.93
2018-10-29,OH,1,,Aftab Pureval,D,false,lite,0.1635,45.13,40.35,49.89
2018-10-29,OH,1,,Dirk Kubala,LIB,false,lite,0.0,2.73,0.86,5.06
2018-10-29,OH,2,,Brad Wenstrup,R,true,lite,0.9301,56.61,49.49,63.84
2018-10-29,OH,2,,Jill Schiller,D,false,lite,0.0698,40.38,33.08,47.52
2018-10-29,OH,2,,James Condit Jr.,GRE,false,lite,0.0001,3.01,0.99,5.5
2018-10-29,OH,3,,Joyce Beatty,D,true,lite,1.0,78.42,72.01,84.85
2018-10-29,OH,3,,Jim Burgess,R,false,lite,0.0,21.58,15.15,27.99
2018-10-29,OH,4,,Jim Jordan,R,true,lite,0.9932,64.97,57.76,72.16
2018-10-29,OH,4,,Janet Garrett,D,false,lite,0.0068,35.03,27.84,42.24
2018-10-29,OH,5,,Robert E. Latta,R,true,lite,0.9754,59.62,52.51,66.63
2018-10-29,OH,5,,J. Michael Galbraith,D,false,lite,0.0246,37.32,30.28,44.42
2018-10-29,OH,5,,Don Kissick,LIB,false,lite,0.0,3.06,1.02,5.57
2018-10-29,OH,6,,Bill Johnson,R,true,lite,0.9978,67.65,60.41,74.89
2018-10-29,OH,6,,Shawna Roberts,D,false,lite,0.0022,32.35,25.11,39.59
2018-10-29,OH,7,,Bob Gibbs,R,true,lite,0.9853,62.77,55.7,69.82
2018-10-29,OH,7,,Ken Harbaugh,D,false,lite,0.0147,37.23,30.18,44.3
2018-10-29,OH,8,,Warren Davidson,R,true,lite,0.9975,67.11,60.03,74.14
2018-10-29,OH,8,,Vanessa Enoch,D,false,lite,0.0025,32.89,25.86,39.97
2018-10-29,OH,9,,Marcy Kaptur,D,true,lite,0.9999,74.22,67.61,80.76
2018-10-29,OH,9,,Steven W. Kraus,R,false,lite,0.0001,25.78,19.24,32.39
2018-10-29,OH,10,,Michael Turner,R,true,lite,0.7639,52.3,45.27,59.2
2018-10-29,OH,10,,Theresa A. Gasper,D,false,lite,0.2361,44.77,37.86,51.74
2018-10-29,OH,10,,David Harlow,LIB,false,lite,0.0,2.93,0.96,5.38
2018-10-29,OH,11,,Marcia L. Fudge,D,true,lite,1.0,87.95,82.41,93.48
2018-10-29,OH,11,,Beverly A. Goldstein,R,false,lite,0.0,12.05,6.52,17.59
2018-10-29,OH,12,,Troy Balderson,R,true,lite,0.6794,50.38,45.39,55.35
2018-10-29,OH,12,,Danny O'Connor,D,false,lite,0.3206,46.97,41.97,51.88
2018-10-29,OH,12,,Joe Manchik,GRE,false,lite,0.0,2.65,0.83,4.9
2018-10-29,OH,13,,Tim Ryan,D,true,lite,0.9987,68.84,62.09,75.67
2018-10-29,OH,13,,Chris DePizzo,R,false,lite,0.0013,31.16,24.33,37.91
2018-10-29,OH,14,,David Joyce,R,true,lite,0.8138,54.72,47.81,61.59
2018-10-29,OH,14,,Betsy Rader,D,false,lite,0.1862,45.28,38.41,52.19
2018-10-29,OH,15,,Steve Stivers,R,true,lite,0.8963,55.24,48.28,62.15
2018-10-29,OH,15,,Rick Neal,D,false,lite,0.1037,41.77,34.82,48.76
2018-10-29,OH,15,,Johnathan Miller,LIB,false,lite,0.0,2.99,0.99,5.46
2018-10-29,OH,16,,Anthony Gonzalez,R,false,lite,0.6464,51.62,45.92,57.26
2018-10-29,OH,16,,Susan Moran Palmer,D,false,lite,0.3536,48.38,42.74,54.08
2018-10-29,OK,1,,Kevin Hern,R,false,lite,0.9589,57.87,52.17,63.62
2018-10-29,OK,1,,Tim Gilpin,D,false,lite,0.0411,42.13,36.38,47.83
2018-10-29,OK,2,,Markwayne Mullin,R,true,lite,0.9811,59.22,52.38,66.02
2018-10-29,OK,2,,Jason Nichols,D,false,lite,0.0189,36.81,29.96,43.67
2018-10-29,OK,2,,Others,,false,lite,0.0,3.97,1.47,6.99
2018-10-29,OK,3,,Frank Lucas,R,true,lite,0.9978,65.6,59.34,71.87
2018-10-29,OK,3,,Frankie Robbins,D,false,lite,0.0022,34.4,28.13,40.66
2018-10-29,OK,4,,Tom Cole,R,true,lite,0.9953,61.8,55.57,67.92
2018-10-29,OK,4,,Mary Brannon,D,false,lite,0.0047,35.08,28.92,41.25
2018-10-29,OK,4,,Ruby Peters,I,false,lite,0.0,3.11,1.03,5.64
2018-10-29,OK,5,,Steve Russell,R,true,lite,0.8967,54.94,49.92,59.97
2018-10-29,OK,5,,Kendra Horn,D,false,lite,0.1033,45.06,40.03,50.08
2018-10-29,OR,1,,Suzanne Bonamici,D,true,lite,0.9997,69.89,63.02,76.75
2018-10-29,OR,1,,John Verbeek,R,false,lite,0.0003,25.86,18.95,32.67
2018-10-29,OR,1,,Drew Layda,LIB,false,lite,0.0,4.25,1.61,7.39
2018-10-29,OR,2,,Greg Walden,R,true,lite,0.9266,54.51,48.48,60.45
2018-10-29,OR,2,,Jamie McLeod-Skinner,D,false,lite,0.0734,41.36,35.39,47.32
2018-10-29,OR,2,,Mark Roberts,IPO,false,lite,0.0,4.13,1.57,7.23
2018-10-29,OR,3,,Earl Blumenauer,D,true,lite,1.0,83.4,76.58,89.75
2018-10-29,OR,3,,Others,,false,lite,0.0,16.6,10.25,23.42
2018-10-29,OR,4,,Peter DeFazio,D,true,lite,0.9923,61.79,54.88,68.75
2018-10-29,OR,4,,Arthur B. Robinson,R,false,lite,0.0076,34.18,27.17,41.09
2018-10-29,OR,4,,Michael Bellstein,GRE,false,lite,0.0,4.03,1.51,7.08
2018-10-29,OR,5,,Kurt Schrader,D,true,lite,0.537,48.4,41.15,55.55
2018-10-29,OR,5,,Mark Callahan,R,false,lite,0.463,47.35,40.15,54.56
2018-10-29,OR,5,,Others,,false,lite,0.0,4.26,1.63,7.4
2018-10-29,PA,1,,Scott Wallace,D,false,lite,0.5548,50.46,45.97,55.0
2018-10-29,PA,1,,Brian Fitzpatrick,R,true,lite,0.4452,49.54,45.0,54.03
2018-10-29,PA,2,,Brendan Boyle,D,true,lite,1.0,82.73,76.58,88.91
2018-10-29,PA,2,,David Torres,R,false,lite,0.0,17.27,11.09,23.42
2018-10-29,PA,3,,Dwight Evans,D,true,lite,1.0,94.12,90.44,97.84
2018-10-29,PA,3,,Bryan E. Leib,R,false,lite,0.0,5.88,2.16,9.56
2018-10-29,PA,4,,Madeleine Dean,D,false,lite,0.9929,64.51,57.64,71.49
2018-10-29,PA,4,,Dan David,R,false,lite,0.0071,35.49,28.51,42.36
2018-10-29,PA,5,,Mary Gay Scanlon,D,false,lite,0.9988,68.96,62.1,75.83
2018-10-29,PA,5,,Pearl Kim,R,false,lite,0.0012,31.04,24.17,37.9
2018-10-29,PA,6,,Chrissy Houlahan,D,false,lite,0.9602,59.66,52.83,66.6
2018-10-29,PA,6,,Greg McCauley,R,false,lite,0.0398,40.34,33.4,47.17
2018-10-29,PA,7,,Susan Wild,D,false,lite,0.8789,52.37,47.98,56.69
2018-10-29,PA,7,,Marty Nothstein,R,false,lite,0.1211,44.73,40.39,49.1
2018-10-29,PA,7,,Tim Silfies,L,false,lite,0.0,2.9,0.94,5.34
2018-10-29,PA,8,,Matt Cartwright,D,true,lite,0.9571,56.54,51.71,61.33
2018-10-29,PA,8,,John Chrin,R,false,lite,0.0429,43.46,38.67,48.29
2018-10-29,PA,9,,Dan Meuser,R,false,lite,0.9466,59.05,51.95,66.19
2018-10-29,PA,9,,Denny Wolff,D,false,lite,0.0534,40.95,33.81,48.05
2018-10-29,PA,10,,Scott Perry,R,true,lite,0.6199,51.01,46.5,55.57
2018-10-29,PA,10,,George Scott,D,false,lite,0.3801,48.99,44.43,53.5
2018-10-29,PA,11,,Lloyd Smucker,R,true,lite,0.938,56.8,51.18,62.45
2018-10-29,PA,11,,Jess King,D,false,lite,0.062,43.2,37.55,48.82
2018-10-29,PA,12,,Tom Marino,R,true,lite,0.9974,67.34,60.26,74.33
2018-10-29,PA,12,,Marc Friedenberg,D,false,lite,0.0026,32.66,25.67,39.74
2018-10-29,PA,13,,John Joyce,R,false,lite,0.9966,66.53,59.47,73.58
2018-10-29,PA,13,,Brent Ottaway,D,false,lite,0.0034,33.47,26.42,40.53
2018-10-29,PA,14,,Guy Reschenthaler,R,false,lite,0.9179,57.68,50.62,64.7
2018-10-29,PA,14,,Bibiana Boerio,D,false,lite,0.0821,42.32,35.3,49.38
2018-10-29,PA,15,,Glenn W. Thompson,R,true,lite,0.999,69.93,62.57,77.17
2018-10-29,PA,15,,Susan Boser,D,false,lite,0.001,30.07,22.83,37.43
2018-10-29,PA,16,,Mike Kelly,R,true,lite,0.8521,52.55,47.75,57.24
2018-10-29,PA,16,,Ron DiNicola,D,false,lite,0.1479,45.03,40.33,49.79
2018-10-29,PA,16,,Ebert G Bill Beeman,L,false,lite,0.0,2.43,0.74,4.57
2018-10-29,PA,17,,Conor Lamb,D,true,lite,0.893,54.97,49.83,60.2
2018-10-29,PA,17,,Keith Rothfus,R,true,lite,0.107,45.03,39.8,50.17
2018-10-29,PA,18,,Mike Doyle,D,true,lite,1.0,100.0,100.0,100.0
2018-10-29,RI,1,,David Cicilline,D,true,lite,1.0,78.53,71.79,85.22
2018-10-29,RI,1,,Patrick Donovan,R,false,lite,0.0,21.47,14.78,28.21
2018-10-29,RI,2,,Jim Langevin,D,true,lite,0.9995,72.31,65.31,79.25
2018-10-29,RI,2,,Salvatore Caiozzo,R,false,lite,0.0005,27.69,20.75,34.69
2018-10-29,SC,1,,Katie Arrington,R,false,lite,0.7857,53.27,47.93,58.63
2018-10-29,SC,1,,Joe Cunningham,D,false,lite,0.2143,46.73,41.37,52.07
2018-10-29,SC,2,,Joe Wilson,R,true,lite,0.9764,60.01,52.82,67.14
2018-10-29,SC,2,,Sean Carrigan,D,false,lite,0.0236,37.16,29.98,44.32
2018-10-29,SC,2,,Sonny Narang,AME,false,lite,0.0,2.83,0.9,5.22
2018-10-29,SC,3,,Jeff Duncan,R,true,lite,0.9994,68.78,61.72,75.79
2018-10-29,SC,3,,Mary Geren,D,false,lite,0.0006,28.23,21.19,35.33
2018-10-29,SC,3,,Dave Moore,AME,false,lite,0.0,2.98,0.98,5.42
2018-10-29,SC,4,,William Timmons,R,false,lite,0.97,58.57,51.63,65.57
2018-10-29,SC,4,,Brandon Brown,D,false,lite,0.03,38.04,31.03,44.99
2018-10-29,SC,4,,Guy Furay,AME,false,lite,0.0,3.38,1.17,6.09
2018-10-29,SC,5,,Ralph Norman,R,true,lite,0.9742,59.31,52.41,66.2
2018-10-29,SC,5,,Archie Parnell,D,false,lite,0.0258,37.88,30.94,44.75
2018-10-29,SC,5,,Michael Chandler,CON,false,lite,0.0,2.81,0.91,5.18
2018-10-29,SC,6,,James E. Clyburn,D,true,lite,1.0,76.13,69.32,82.9
2018-10-29,SC,6,,Bryan Pugh,GRE,false,lite,0.0,2.93,0.96,5.37
2018-10-29,SC,6,,Gerhard Gressmann,R,false,lite,0.0,20.93,14.16,27.77
2018-10-29,SC,7,,Tom Rice,R,true,lite,0.973,60.76,53.88,67.64
2018-10-29,SC,7,,Robert Williams,D,false,lite,0.027,39.24,32.36,46.12
2018-10-29,SD,1,,Dusty Johnson,R,false,lite,0.9821,56.9,51.23,62.46
2018-10-29,SD,1,,Tim Bjorkman,D,false,lite,0.0179,38.42,32.8,44.06
2018-10-29,SD,1,,Others,,false,lite,0.0,4.68,1.85,8.04
2018-10-29,TN,1,,Phil Roe,R,true,lite,1.0,76.47,69.4,83.42
2018-10-29,TN,1,,Marty Olsen,D,false,lite,0.0,20.31,13.4,27.35
2018-10-29,TN,1,,Michael Salyer,IND,false,lite,0.0,3.22,1.09,5.85
2018-10-29,TN,2,,Tim Burchett,R,false,lite,0.994,62.08,55.12,68.98
2018-10-29,TN,2,,Renee Hoyos,D,false,lite,0.006,33.14,26.23,40.07
2018-10-29,TN,2,,Others,,false,lite,0.0,4.78,1.89,8.17
2018-10-29,TN,3,,Chuck Fleischmann,R,true,lite,0.9984,67.23,60.01,74.35
2018-10-29,TN,3,,Danielle Mitchell,D,false,lite,0.0016,29.75,22.64,36.99
2018-10-29,TN,3,,Rick Tyler,IND,false,lite,0.0,3.02,1.0,5.51
2018-10-29,TN,4,,Scott DesJarlais,R,true,lite,0.9993,69.63,62.56,76.65
2018-10-29,TN,4,,Mariah Phillips,D,false,lite,0.0007,27.3,20.23,34.32
2018-10-29,TN,4,,Michael Shupe,IND,false,lite,0.0,3.07,1.01,5.58
2018-10-29,TN,5,,Jim Cooper,D,true,lite,0.9988,68.57,62.11,75.08
2018-10-29,TN,5,,Jody M. Ball,R,false,lite,0.0012,31.43,24.92,37.89
2018-10-29,TN,6,,John Rose,R,false,lite,0.9989,67.62,60.42,74.75
2018-10-29,TN,6,,Dawn Barlow,D,false,lite,0.0011,28.28,21.09,35.44
2018-10-29,TN,6,,Others,,false,lite,0.0,4.1,1.53,7.2
2018-10-29,TN,7,,Mark E. Green,R,false,lite,0.9946,63.44,56.19,70.56
2018-10-29,TN,7,,Justin Kanew,D,false,lite,0.0054,32.56,25.42,39.79
2018-10-29,TN,7,,Others,,false,lite,0.0,3.99,1.48,7.04
2018-10-29,TN,8,,David Kustoff,R,true,lite,0.9991,68.3,61.21,75.39
2018-10-29,TN,8,,Erika Stotts Pearson,D,false,lite,0.0009,28.66,21.61,35.75
2018-10-29,TN,8,,James Hart,IND,false,lite,0.0,3.04,1.0,5.54
